id,begin_date,end_date,label,gare_source,duration
ef352c66-50d1-4755-80cd-d30b1f1e04a9,2024-04-07 16:05:37,2024-04-07 17:19:30,bagage oublie,Boissy-Saint-Léger,0 days 01:13:53
c6009f52-ce08-4d8c-a103-b8ce1e8c231f,2024-04-07 07:40:09,2024-04-07 08:31:53,panne train,Boissy-Saint-Léger,0 days 00:51:44
a65ea14a-258a-4361-aaf8-fcded1477af2,2024-04-07 03:19:15,2024-04-07 04:32:58,incident exploitation,Poissy,0 days 01:13:43
cf6506b6-9db9-4bfe-95c0-86e353e0e615,2024-04-06 17:10:43,2024-04-06 19:30:41,bagage oublie,Vincennes,0 days 02:19:58
0b9eb49d-b2fe-4632-89d9-361e868ee208,2024-04-06 17:07:41,2024-04-06 17:09:28,intervention personnel,Fontenay-sous-Bois,0 days 00:01:47
0d948a6f-df35-4713-805c-07e5c76c38b1,2024-04-06 10:56:37,2024-04-06 12:34:46,bagage oublie,Auber,0 days 01:38:09
38ba7ccd-645c-4b59-a2f4-f6408a24e927,2024-04-06 03:15:24,2024-04-06 05:03:11,chantier,Val d'Europe,0 days 01:47:47
62e53191-cc3e-47e9-b369-c8acd4e78a09,2024-04-05 21:11:03,2024-04-05 21:13:03,intervention personnel,Châtelet les Halles,0 days 00:02:00
4bc8dcb8-d162-40de-8df9-501456fa10d4,2024-04-05 21:05:16,2024-04-05 22:31:50,incident exploitation,,0 days 01:26:34
318bb604-4af1-4020-8e82-c2fea0511913,2024-04-05 16:39:20,2024-04-05 17:29:27,incident exploitation,Rueil-Malmaison,0 days 00:50:07
9fae305e-5374-4143-af68-c5244282c760,2024-04-05 14:31:01,2024-04-05 15:35:34,panne train,Torcy,0 days 01:04:33
525d7f08-a9a3-4833-a184-6ba9be1c5a74,2024-04-05 09:24:59,2024-04-05 09:25:31,intervention personnel,Gare de Lyon,0 days 00:00:32
7b46664c-2458-4ec2-825e-ef058944803a,2024-04-05 06:39:01,2024-04-05 07:06:39,bagage oublie,Rueil-Malmaison,0 days 00:27:38
09ab51b4-2937-4a9b-8470-7e916ec70343,2024-04-05 05:32:34,2024-04-05 05:34:31,porte,Noisy-Champs,0 days 00:01:57
714a7732-35ec-45bf-a170-641afc25996b,2024-04-04 20:00:58,2024-04-04 22:01:29,incident exploitation,Nanterre Préfecture,0 days 02:00:31
37012617-bf2d-4282-8f66-2b312b9dcc41,2024-04-04 17:53:31,2024-04-04 17:54:26,intervention personnel,Châtelet les Halles,0 days 00:00:55
db2b9287-e9a2-4759-bb81-b709b85ba3d4,2024-04-04 17:31:50,2024-04-04 19:35:10,incident exploitation,La Défense,0 days 02:03:20
115ffa67-b32a-49b4-a8b2-9210e24a87bb,2024-04-04 16:54:41,2024-04-04 16:57:07,voyageur,Charles de Gaulle-Etoile,0 days 00:02:26
e951d54c-7227-4103-a9ad-127da09cf93c,2024-04-04 15:58:30,2024-04-04 15:59:48,voies,Vincennes,0 days 00:01:18
72af3ebb-2712-4e2a-bc06-1adbb37eee35,2024-04-04 15:08:26,2024-04-04 15:10:55,panne electrique,Torcy,0 days 00:02:29
4267566c-a615-40f1-8b07-5638d457dc72,2024-04-04 13:39:28,2024-04-04 14:13:33,incident exploitation,Torcy,0 days 00:34:05
25d16534-71d7-43c3-b419-c7e0aebad8ac,2024-04-04 11:43:52,2024-04-04 12:08:49,bagage oublie,Saint-Maur-Créteil,0 days 00:24:57
4b506531-baa5-494e-9a91-83d2c3c6d354,2024-04-04 06:09:10,2024-04-04 07:09:57,signalisation,Maisons-Laffitte,0 days 01:00:47
7167edc2-460c-4bee-8d83-58cec20b7ed9,2024-04-04 03:52:46,2024-04-04 04:12:32,incident exploitation,Vincennes,0 days 00:19:46
4d78f27b-cfe6-4c0d-8135-8b25221101f6,2024-04-03 22:06:42,2024-04-03 23:06:25,incident exploitation,Neuville Université,0 days 00:59:43
433b6d01-5095-4697-8232-8b1485a463e2,2024-04-03 16:48:50,2024-04-03 17:16:00,signal alarme,Châtelet les Halles,0 days 00:27:10
2178f85f-52b3-46a2-b769-06b5e380e3c0,2024-04-03 16:03:30,2024-04-03 16:12:59,incident technique,La Défense,0 days 00:09:29
647a5150-6bc9-4e38-a3d3-a0b671a911f9,2024-04-03 13:05:04,2024-04-03 13:07:08,incident exploitation,Torcy,0 days 00:02:04
ffc457f9-e447-4f68-800d-db15aff4ecc7,2024-04-03 12:04:43,2024-04-03 16:39:59,incident exploitation,Neuville Université,0 days 04:35:16
2cfdd56a-2b7a-49c0-9c37-de6b0e64b1e5,2024-04-03 11:11:42,2024-04-03 11:14:41,incident technique,Nanterre Préfecture,0 days 00:02:59
6e453dbf-c58c-478f-9321-1e8bcabc6f5a,2024-04-03 10:15:16,2024-04-03 11:08:06,incident exploitation,Neuville Université,0 days 00:52:50
d7ac5e20-33d4-4d46-aeba-1d59ced57f7d,2024-04-03 06:40:32,2024-04-03 07:55:24,porte,Houilles-Carrières-sur-Seine,0 days 01:14:52
aa22f9c6-28d4-4ec7-b398-2c48335b46c6,2024-04-03 05:14:25,2024-04-03 05:16:11,intervention personnel,Torcy,0 days 00:01:46
f1a1bd86-cc42-45f2-9d69-0568cd972b69,2024-04-03 04:13:26,2024-04-03 05:04:05,incident exploitation,Boissy-Saint-Léger,0 days 00:50:39
48444fc4-8f3b-4006-9baa-52129685eead,2024-04-02 18:22:15,2024-04-02 19:36:07,voies,Marne-la-Vallée-Chessy,0 days 01:13:52
d87b932f-036b-4816-88a3-c6a89d63a497,2024-04-02 10:57:19,2024-04-02 11:01:51,panne train,Torcy,0 days 00:04:32
626d7312-477f-490a-bc3b-1a0b0a9ca60a,2024-04-02 10:38:19,2024-04-02 10:39:43,intervention personnel,La Défense,0 days 00:01:24
285150e1-5f83-4633-bdf1-fd9ee52f945a,2024-04-02 10:26:52,2024-04-02 10:28:30,intervention personnel,Rueil-Malmaison,0 days 00:01:38
f6c7179f-8fb8-4355-9ecf-87a83363dd98,2024-04-02 06:53:32,2024-04-02 06:58:41,signal alarme,Nation,0 days 00:05:09
a9ee2203-0547-4724-ab05-3789ede12862,2024-04-02 06:47:30,2024-04-02 06:50:04,signal alarme,Auber,0 days 00:02:34
7af4cd40-697d-4296-8378-65dec78b97a2,2024-04-02 06:32:22,2024-04-02 06:38:54,signal alarme,Vincennes,0 days 00:06:32
64c1401c-694e-4afc-be18-4cf150c12891,2024-04-02 06:19:05,2024-04-02 09:01:08,panne train,Auber,0 days 02:42:03
fc487257-ce71-4605-a6d6-a5f4cf2e38ad,2024-04-01 22:44:54,2024-04-01 22:51:16,signalisation,Maisons-Laffitte,0 days 00:06:22
c7d0a7c8-3819-45e1-aef1-b9b8343e122d,2024-04-01 18:44:23,2024-04-01 21:14:03,signalisation,Poissy,0 days 02:29:40
767757c5-ef38-460f-9dc0-ea1800c5419d,2024-04-01 15:28:57,2024-04-01 17:34:14,voies,Boissy-Saint-Léger,0 days 02:05:17
8e44bdd7-3b4b-4ec7-9c46-4caf74cb2819,2024-03-31 09:13:17,2024-03-31 10:01:28,voies,Nation,0 days 00:48:11
989cc978-bcad-4a66-9d8e-354f760d5ff7,2024-03-31 03:53:13,2024-03-31 06:03:01,incident exploitation,Cergy le Haut,0 days 02:09:48
bbb0421b-c7ee-4c6e-a09a-ba88c9212696,2024-03-31 03:25:07,2024-03-31 03:49:02,voyageur,Torcy,0 days 00:23:55
914673e7-354d-48d9-be9d-2f9840043303,2024-03-30 12:20:54,2024-03-30 12:22:28,signal alarme,Vincennes,0 days 00:01:34
aab92c0d-75c3-4494-9eda-0b36223bae48,2024-03-30 09:36:20,2024-03-30 10:53:19,porte,La Défense,0 days 01:16:59
264da157-bd26-4b24-a726-d7d93f1da025,2024-03-30 04:42:36,2024-03-30 08:08:13,incident technique,Torcy,0 days 03:25:37
dd5d7da0-b1c4-4c6e-aac3-739d5b2c65fa,2024-03-29 18:42:40,2024-03-29 18:50:59,voyageur,Vincennes,0 days 00:08:19
2daf6b2b-15c1-4514-bcbc-f1c413848678,2024-03-29 16:32:10,2024-03-29 17:59:51,signalisation,Gare de Lyon,0 days 01:27:41
4ebf78e9-5aa9-4282-b6dd-39cf80ba7812,2024-03-29 14:52:31,2024-03-29 15:51:12,intervention personnel,Gare de Lyon,0 days 00:58:41
90fede48-f350-4441-8d58-cdb31d5ac520,2024-03-29 14:41:55,2024-03-29 14:44:20,intervention personnel,Gare de Lyon,0 days 00:02:25
8c4640f1-f7e1-4af9-9bff-79bcff163090,2024-03-29 14:26:35,2024-03-29 14:27:57,signal alarme,Auber,0 days 00:01:22
